"elevation" "plot" "site.plot" "group" "genus" "species" "cover.original" "cover.adjusted" "rel.cover.adjusted" "pH" "fixedpH" "rel.pH" "rel.fixedpH"
"1600" 4 "1600p4" "vasc" "Salix" "sal.her" 8.375 8.375 0.479 5.03 5.031333333 2.407214286 2.407852381
"1600" 5 "1600p5" "vasc" "Salix" "sal.her" 11 11 0.364 4.8 5.031333333 1.745454545 1.829575758
"1120" 1 "1120p1" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1120" 2 "1120p2" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1120" 3 "1120p3" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1120" 4 "1120p4" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1120" 5 "1120p5" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1240" 1 "1240p1" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1240" 2 "1240p2" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1240" 3 "1240p3" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1240" 4 "1240p4" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1240" 5 "1240p5" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1360" 1 "1360p1" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1360" 2 "1360p2" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1360" 3 "1360p3" "vasc" "Solidago" "sol.sp." 0.125 0 0 NA NA 0 NA
"1360" 4 "1360p4" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1360" 5 "1360p5" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1480" 1 "1480p1" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1480" 2 "1480p2" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1480" 3 "1480p3" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1480" 4 "1480p4" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1480" 5 "1480p5" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1600" 1 "1600p1" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1600" 2 "1600p2" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1600" 3 "1600p3" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1600" 4 "1600p4" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1600" 5 "1600p5" "vasc" "Solidago" "sol.sp." 0 0 0 NA NA 0 NA
"1120" 1 "1120p1" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1120" 2 "1120p2" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1120" 3 "1120p3" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1120" 4 "1120p4" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1120" 5 "1120p5" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1240" 1 "1240p1" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1240" 2 "1240p2" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1240" 3 "1240p3" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1240" 4 "1240p4" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1240" 5 "1240p5" "vasc" "Trientalis" "tri.eur" 0.625 0 0 NA NA 0 NA
"1360" 1 "1360p1" "vasc" "Trientalis" "tri.eur" 0.333 0 0 NA NA 0 NA
"1360" 2 "1360p2" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1360" 3 "1360p3" "vasc" "Trientalis" "tri.eur" 0.25 0 0 NA NA 0 NA
"1360" 4 "1360p4" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1360" 5 "1360p5" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1480" 1 "1480p1" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1480" 2 "1480p2" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1480" 3 "1480p3" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1480" 4 "1480p4" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1480" 5 "1480p5" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1600" 1 "1600p1" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1600" 2 "1600p2" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1600" 3 "1600p3" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1600" 4 "1600p4" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1600" 5 "1600p5" "vasc" "Trientalis" "tri.eur" 0 0 0 NA NA 0 NA
"1120" 1 "1120p1" "vasc" "Vaccinium" "vac.myr" 0 0 0 3.74 3.8475 0 0
"1120" 2 "1120p2" "vasc" "Vaccinium" "vac.myr" 0 0 0 3.62 3.8475 0 0
"1120" 3 "1120p3" "vasc" "Vaccinium" "vac.myr" 0 0 0 3.87 3.8475 0 0
"1120" 4 "1120p4" "vasc" "Vaccinium" "vac.myr" 0.25 0.25 0.006 4.03 3.8475 0.023567251 0.0225
"1120" 5 "1120p5" "vasc" "Vaccinium" "vac.myr" 2.375 2.375 0.056 3.79 3.8475 0.211173021 0.214376833
"1240" 1 "1240p1" "vasc" "Vaccinium" "vac.myr" 1.125 1.125 0.042 3.6 3.8475 0.152112676 0.162570423
"1240" 2 "1240p2" "vasc" "Vaccinium" "vac.myr" 1 1 0.052 3.77 3.8475 0.194580645 0.198580645
"1240" 3 "1240p3" "vasc" "Vaccinium" "vac.myr" 2 2 0.055 4.03 3.8475 0.222344828 0.212275862
"1240" 4 "1240p4" "vasc" "Vaccinium" "vac.myr" 1 1 0.03 3.83 3.8475 0.116060606 0.116590909
"1240" 5 "1240p5" "vasc" "Vaccinium" "vac.myr" 1.25 1.25 0.026 3.87 3.8475 0.101842105 0.10125
"1360" 1 "1360p1" "vasc" "Vaccinium" "vac.myr" 0.875 0.875 0.043 3.76 3.8475 0.161472393 0.165230061
"1360" 2 "1360p2" "vasc" "Vaccinium" "vac.myr" 0.5 0.5 0.022 3.85 3.8475 0.082795699 0.082741935
"1360" 3 "1360p3" "vasc" "Vaccinium" "vac.myr" 0.375 0.375 0.034 4.05 3.8475 0.136516854 0.129691011
"1360" 4 "1360p4" "vasc" "Vaccinium" "vac.myr" 0.375 0.375 0.016 3.97 3.8475 0.06203125 0.060117188
"1360" 5 "1360p5" "vasc" "Vaccinium" "vac.myr" 0.25 0.25 0.016 3.97 3.8475 0.061550388 0.059651163
"1480" 1 "1480p1" "vasc" "Vaccinium" "vac.myr" 0 0 0 NA 3.8475 0 0
"1480" 2 "1480p2" "vasc" "Vaccinium" "vac.myr" 0 0 0 3.81 3.8475 0 0
"1480" 3 "1480p3" "vasc" "Vaccinium" "vac.myr" 0 0 0 NA 3.8475 0 0
"1480" 4 "1480p4" "vasc" "Vaccinium" "vac.myr" 0 0 0 NA 3.8475 0 0
"1480" 5 "1480p5" "vasc" "Vaccinium" "vac.myr" 0 0 0 NA 3.8475 0 0
"1600" 1 "1600p1" "vasc" "Vaccinium" "vac.myr" 0 0 0 NA 3.8475 0 0
"1600" 2 "1600p2" "vasc" "Vaccinium" "vac.myr" 0 0 0 NA 3.8475 0 0
"1600" 3 "1600p3" "vasc" "Vaccinium" "vac.myr" 0 0 0 NA 3.8475 0 0
"1600" 4 "1600p4" "vasc" "Vaccinium" "vac.myr" 0 0 0 NA 3.8475 0 0
"1600" 5 "1600p5" "vasc" "Vaccinium" "vac.myr" 0 0 0 NA 3.8475 0 0
"1120" 1 "1120p1" "vasc" "Vaccinium" "vac.uli" 11.5 11.5 0.234 4.31 4.066666667 1.008956743 0.951993215
"1120" 2 "1120p2" "vasc" "Vaccinium" "vac.uli" 2 2 0.031 4.17 4.066666667 0.127328244 0.124173028
"1120" 3 "1120p3" "vasc" "Vaccinium" "vac.uli" 12 12 0.312 3.98 4.066666667 1.240519481 1.267532468
"1120" 4 "1120p4" "vasc" "Vaccinium" "vac.uli" 0 0 0 4.24 4.066666667 0 0
"1120" 5 "1120p5" "vasc" "Vaccinium" "vac.uli" 2.75 2.75 0.065 4.07 4.066666667 0.262580645 0.262365591
"1240" 1 "1240p1" "vasc" "Vaccinium" "vac.uli" 16.25 16.25 0.61 3.95 4.066666667 2.410798122 2.48200313
"1240" 2 "1240p2" "vasc" "Vaccinium" "vac.uli" 10.5 10.5 0.542 4.06 4.066666667 2.200258065 2.203870968
"1240" 3 "1240p3" "vasc" "Vaccinium" "vac.uli" 21 21 0.579 4.07 4.066666667 2.357793103 2.355862069
"1240" 4 "1240p4" "vasc" "Vaccinium" "vac.uli" 13.5 13.5 0.409 4.08 4.066666667 1.669090909 1.663636364
"1240" 5 "1240p5" "vasc" "Vaccinium" "vac.uli" 28 28 0.589 4.22 4.066666667 2.487578947 2.397192982
"1360" 1 "1360p1" "vasc" "Vaccinium" "vac.uli" 0 0 0 NA 4.066666667 0 0
"1360" 2 "1360p2" "vasc" "Vaccinium" "vac.uli" 0 0 0 4.09 4.066666667 0 0
"1360" 3 "1360p3" "vasc" "Vaccinium" "vac.uli" 2.25 2.25 0.202 4.09 4.066666667 0.827191011 0.82247191
"1360" 4 "1360p4" "vasc" "Vaccinium" "vac.uli" 1.125 1.125 0.047 3.83 4.066666667 0.17953125 0.190625
"1360" 5 "1360p5" "vasc" "Vaccinium" "vac.uli" 6.25 6.25 0.388 3.69 4.066666667 1.430232558 1.57622739
"1480" 1 "1480p1" "vasc" "Vaccinium" "vac.uli" 0 0 0 NA 4.066666667 0 0
"1480" 2 "1480p2" "vasc" "Vaccinium" "vac.uli" 0 0 0 NA 4.066666667 0 0
"1480" 3 "1480p3" "vasc" "Vaccinium" "vac.uli" 0 0 0 NA 4.066666667 0 0
"1480" 4 "1480p4" "vasc" "Vaccinium" "vac.uli" 0 0 0 NA 4.066666667 0 0
"1480" 5 "1480p5" "vasc" "Vaccinium" "vac.uli" 0 0 0 NA 4.066666667 0 0
"1600" 1 "1600p1" "vasc" "Vaccinium" "vac.uli" 0 0 0 NA 4.066666667 0 0
"1600" 2 "1600p2" "vasc" "Vaccinium" "vac.uli" 0 0 0 4.15 4.066666667 0 0
"1600" 3 "1600p3" "vasc" "Vaccinium" "vac.uli" 0 0 0 NA 4.066666667 0 0
"1600" 4 "1600p4" "vasc" "Vaccinium" "vac.uli" 0 0 0 NA 4.066666667 0 0
"1600" 5 "1600p5" "vasc" "Vaccinium" "vac.uli" 0 0 0 NA 4.066666667 0 0
"1120" 1 "1120p1" "vasc" "Vaccinium" "vac.vit" 1.125 1.125 0.023 4.94 4.688695652 0.113129771 0.10737471
"1120" 2 "1120p2" "vasc" "Vaccinium" "vac.vit" 4 4 0.061 4.63 4.688695652 0.282748092 0.286332559
"1120" 3 "1120p3" "vasc" "Vaccinium" "vac.vit" 0.875 0.875 0.023 4.9 4.688695652 0.111363636 0.106561265
"1120" 4 "1120p4" "vasc" "Vaccinium" "vac.vit" 3.25 3.25 0.076 4.48 4.688695652 0.340584795 0.356450547
"1120" 5 "1120p5" "vasc" "Vaccinium" "vac.vit" 3 3 0.07 4.59 4.688695652 0.323049853 0.329996175
"1240" 1 "1240p1" "vasc" "Vaccinium" "vac.vit" 0.5 0.5 0.019 4.6 4.688695652 0.086384977 0.088050623
"1240" 2 "1240p2" "vasc" "Vaccinium" "vac.vit" 0.5 0.5 0.026 4.82 4.688695652 0.124387097 0.120998597
"1240" 3 "1240p3" "vasc" "Vaccinium" "vac.vit" 1 1 0.028 4.87 4.688695652 0.134344828 0.129343328
"1240" 4 "1240p4" "vasc" "Vaccinium" "vac.vit" 0.25 0.25 0.008 4.76 4.688695652 0.036060606 0.035520422
"1240" 5 "1240p5" "vasc" "Vaccinium" "vac.vit" 6.75 6.75 0.142 4.56 4.688695652 0.648 0.66628833
"1360" 1 "1360p1" "vasc" "Vaccinium" "vac.vit" 0.625 0.625 0.031 4.69 4.688695652 0.143865031 0.14382502
"1360" 2 "1360p2" "vasc" "Vaccinium" "vac.vit" 1.625 1.625 0.07 4.88 4.688695652 0.341075269 0.327704535
"1360" 3 "1360p3" "vasc" "Vaccinium" "vac.vit" 0.375 0.375 0.034 4.48 4.688695652 0.151011236 0.158045921
"1360" 4 "1360p4" "vasc" "Vaccinium" "vac.vit" 0.5 0.5 0.021 4.83 4.688695652 0.100625 0.097681159
"1360" 5 "1360p5" "vasc" "Vaccinium" "vac.vit" 0.625 0.625 0.039 4.77 4.688695652 0.184883721 0.18173239
"1480" 1 "1480p1" "vasc" "Vaccinium" "vac.vit" 0 0 0 4.66 4.688695652 0 0
"1480" 2 "1480p2" "vasc" "Vaccinium" "vac.vit" 0.875 0.875 0.044 4.5 4.688695652 0.198113208 0.206420563
"1480" 3 "1480p3" "vasc" "Vaccinium" "vac.vit" 0 0 0 NA 4.688695652 0 0
"1480" 4 "1480p4" "vasc" "Vaccinium" "vac.vit" 3.75 3.75 0.252 4.69 4.688695652 1.182352941 1.182024114
"1480" 5 "1480p5" "vasc" "Vaccinium" "vac.vit" 0 0 0 4.61 4.688695652 0 0
"1600" 1 "1600p1" "vasc" "Vaccinium" "vac.vit" 0.5 0.5 0.025 4.68 4.688695652 0.117735849 0.117954608
"1600" 2 "1600p2" "vasc" "Vaccinium" "vac.vit" 2.5 2.5 0.106 4.41 4.688695652 0.469148936 0.49879741
"1600" 3 "1600p3" "vasc" "Vaccinium" "vac.vit" 0 0 0 NA 4.688695652 0 0
"1600" 4 "1600p4" "vasc" "Vaccinium" "vac.vit" 2.375 2.375 0.136 4.62 4.688695652 0.627 0.636322981
"1600" 5 "1600p5" "vasc" "Vaccinium" "vac.vit" 4.25 4.25 0.14 4.87 4.688695652 0.684214876 0.658742364
"1120" 1 "1120p1" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1120" 2 "1120p2" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1120" 3 "1120p3" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1120" 4 "1120p4" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1120" 5 "1120p5" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1240" 1 "1240p1" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1240" 2 "1240p2" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1240" 3 "1240p3" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1240" 4 "1240p4" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1240" 5 "1240p5" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1360" 1 "1360p1" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1360" 2 "1360p2" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1360" 3 "1360p3" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1360" 4 "1360p4" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1360" 5 "1360p5" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1480" 1 "1480p1" "vasc" "Viscaria" "vis.alp" 0.625 0.625 0.02 5.38 5.44 0.110245902 0.11147541
"1480" 2 "1480p2" "vasc" "Viscaria" "vis.alp" 0.25 0.25 0.013 5.39 5.44 0.067798742 0.068427673
"1480" 3 "1480p3" "vasc" "Viscaria" "vis.alp" 0.25 0.25 0.032 5.42 5.44 0.172063492 0.172698413
"1480" 4 "1480p4" "vasc" "Viscaria" "vis.alp" 0.125 0.125 0.008 5.57 5.44 0.046806723 0.045714286
"1480" 5 "1480p5" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1600" 1 "1600p1" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1600" 2 "1600p2" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1600" 3 "1600p3" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1600" 4 "1600p4" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
"1600" 5 "1600p5" "vasc" "Viscaria" "vis.alp" 0 0 0 NA 5.44 0 0
